  #     XBIN        YBIN       VEL       ER_VEL      SIG       ER_SIG
125     0.8000     0.0000  1855.4248     1.0684   233.0144     1.7652
126     0.8000     0.8000  1899.2253     1.4177   230.0895     1.8872
127     0.8000     1.6000  1930.3532     2.0407   220.4913     2.2325
128     0.8000     2.4000  1952.1116     2.4997   194.4118     2.5520
129     0.8000     3.2000  1978.0932     2.9779   181.3077     2.9349
130     0.8000     4.0000  1980.7123     3.4909   174.2046     4.4180
131     0.8000     4.8000  1986.2432     4.0193   173.5879     4.8471
132     0.8000     5.6000  1985.8151     4.1798   168.4457     4.3471
133     0.8000     6.4000  1998.3465     5.3881   148.3704     8.8547
134     0.8000     7.2000  2008.3783     6.3341   129.1424     8.5255
135     1.6000    -8.0000  1741.0037     5.7515   128.1138     9.1175
136     1.6000    -7.2000  1732.8741     3.4704   143.5596     5.8800
137     1.6000    -6.4000  1734.0223     3.3237   156.7698     5.2869
138     1.6000    -5.6000  1733.3775     4.3496   148.4119     8.3401
139     1.6000    -4.8000  1739.3940     2.2536   159.6655     4.0836
140     1.6000    -4.0000  1740.9520     2.0147   178.9901     3.3967
141     1.6000    -3.2000  1752.5944     1.9123   190.7327     3.2339
142     1.6000    -2.4000  1767.3368     1.8156   201.2480     3.3314
143     1.6000    -1.6000  1785.6145     1.5805   211.5909     2.9766
144     1.6000    -0.8000  1799.6992     1.3659   217.5729     2.6161
145     1.6000     0.0000  1833.1753     1.3270   219.3897     2.4735
146     1.6000     0.8000  1872.8194     1.7061   214.2631     2.7952
147     1.6000     1.6000  1908.6788     2.4944   204.7991     3.6198
148     1.6000     2.4000  1932.9016     2.9455   177.5202     7.8532
149     1.6000     3.2000  1945.5926     3.2406   176.7734     4.7332
150     1.6000     4.0000  1952.4169     3.5125   185.5135     3.5371
151     1.6000     4.8000  1970.7851     7.4016   155.8338    13.2081
152     1.6000     5.6000  1964.7870     9.1810   147.5039    14.9683
153     1.6000     6.4000  1961.9470     9.4835   151.3276    21.3439
154     2.4000    -8.0000  1718.9260     4.5031   131.9454     9.0070
155     2.4000    -7.2000  1721.5042     4.7930   144.9216     9.6772
156     2.4000    -6.4000  1720.7821     4.2722   160.1609     6.7944
157     2.4000    -5.6000  1701.1589     4.6590   142.2504     7.9121
158     2.4000    -4.8000  1704.5594     3.1106   158.8835     4.8022
159     2.4000    -4.0000  1722.0585     2.3492   175.1992     3.3391
160     2.4000    -3.2000  1736.9716     2.1051   187.0262     3.1117
161     2.4000    -2.4000  1750.7892     1.9005   196.1470     3.2631
162     2.4000    -1.6000  1772.5770     1.7230   200.8345     3.3678
163     2.4000    -0.8000  1795.6712     1.6448   208.7800     3.5480
164     2.4000     0.0000  1823.1723     1.6834   205.6937     3.9103
165     2.4000     0.8000  1854.8648     1.9440   199.0909     4.1307
166     2.4000     1.6000  1882.0592     2.5255   187.2505     4.7298
167     2.4000     2.4000  1902.3524     2.8868   171.1440     5.5673
168     2.4000     3.2000  1917.6808     3.7947   170.9973    18.5948
169     2.4000     4.0000  1936.7077     3.8652   174.9342     4.9653
170     2.4000     4.8000  1953.9580     7.2488   152.4654    16.6414
171     2.4000     5.6000  1959.5984     8.2353   140.4485    12.8125
172     3.2000    -8.8000  1706.5902     4.3235   124.6298     6.8429
173     3.2000    -8.0000  1694.6665     4.3892   136.4563     5.8995
174     3.2000    -7.2000  1704.4752     3.9872   149.6321     5.9839
175     3.2000    -6.4000  1709.5433     3.6230   159.7754     5.8033
176     3.2000    -5.6000  1683.7701     3.8988   143.5932     7.4658
177     3.2000    -4.8000  1683.0315     3.8206   147.4457     6.7743
178     3.2000    -4.0000  1703.2889     2.9300   163.3476     4.3879
179     3.2000    -3.2000  1719.7420     2.2930   183.0147     3.3913
